stdThresh,profitThresh,window,profit,txcount,
2.2,1.021,30,-0.347658,17,
2.2,1.021,45,-0.281053,15,
2.2,1.021,60,-0.303733,15,
2.2,1.021,75,-0.253516,11,
2.2,1.021,90,-0.216292,7,
2.2,1.021,105,-0.192046,5,
2.2,1.021,120,-0.227073,7,
2.2,1.021,135,-0.210141,7,
2.2,1.021,150,-0.233849,7,
2.2,1.021,165,-0.172466,5,
2.2,1.021,180,-0.226063,7,
2.2,1.021,195,-0.16488,5,
2.2,1.021,210,-0.153439,5,
2.2,1.021,225,-0.158091,5,
2.2,1.021,240,-0.187662,7,
2.2,1.022,30,-0.347658,17,
2.2,1.022,45,-0.281053,15,
2.2,1.022,60,-0.303733,15,
2.2,1.022,75,-0.253516,11,
2.2,1.022,90,-0.216292,7,
2.2,1.022,105,-0.192046,5,
2.2,1.022,120,-0.227073,7,
2.2,1.022,135,-0.210141,7,
2.2,1.022,150,-0.233849,7,
2.2,1.022,165,-0.172466,5,
2.2,1.022,180,-0.226063,7,
2.2,1.022,195,-0.16488,5,
2.2,1.022,210,-0.153439,5,
2.2,1.022,225,-0.158091,5,
2.2,1.022,240,-0.187662,7,
2.2,1.023,30,-0.347658,17,
2.2,1.023,45,-0.281053,15,
2.2,1.023,60,-0.303733,15,
2.2,1.023,75,-0.253516,11,
2.2,1.023,90,-0.216292,7,
2.2,1.023,105,-0.192046,5,
2.2,1.023,120,-0.227073,7,
2.2,1.023,135,-0.210141,7,
2.2,1.023,150,-0.233849,7,
2.2,1.023,165,-0.172466,5,
2.2,1.023,180,-0.226063,7,
2.2,1.023,195,-0.16488,5,
2.2,1.023,210,-0.153439,5,
2.2,1.023,225,-0.158091,5,
2.2,1.023,240,-0.187662,7,
2.2,1.024,30,-0.347458,17,
2.2,1.024,45,-0.280833,15,
2.2,1.024,60,-0.30352,15,
2.2,1.024,75,-0.253288,11,
2.2,1.024,90,-0.216053,7,
2.2,1.024,105,-0.191799,5,
2.2,1.024,120,-0.216411,7,
2.2,1.024,135,-0.2099,7,
2.2,1.024,150,-0.233615,7,
2.2,1.024,165,-0.172213,5,
2.2,1.024,180,-0.225827,7,
2.2,1.024,195,-0.164624,5,
2.2,1.024,210,-0.15318,5,
2.2,1.024,225,-0.157834,5,
2.2,1.024,240,-0.197058,7,
2.2,1.025,30,-0.345781,17,
2.2,1.025,45,-0.278984,15,
2.2,1.025,60,-0.30173,15,
2.2,1.025,75,-0.251368,11,
2.2,1.025,90,-0.214038,7,
2.2,1.025,105,-0.189721,5,
2.2,1.025,120,-0.214397,7,
2.2,1.025,135,-0.207869,7,
2.2,1.025,150,-0.231645,7,
2.2,1.025,165,-0.170085,5,
2.2,1.025,180,-0.223837,7,
2.2,1.025,195,-0.162477,5,
2.2,1.025,210,-0.151003,5,
2.2,1.025,225,-0.155669,5,
2.2,1.025,240,-0.194994,7,
2.2,1.026,30,-0.345781,17,
2.2,1.026,45,-0.278984,15,
2.2,1.026,60,-0.30173,15,
2.2,1.026,75,-0.251368,11,
2.2,1.026,90,-0.214038,7,
2.2,1.026,105,-0.189721,5,
2.2,1.026,120,-0.214397,7,
2.2,1.026,135,-0.207869,7,
2.2,1.026,150,-0.231645,7,
2.2,1.026,165,-0.170085,5,
2.2,1.026,180,-0.223837,7,
2.2,1.026,195,-0.162477,5,
2.2,1.026,210,-0.151003,5,
2.2,1.026,225,-0.155669,5,
2.2,1.026,240,-0.194994,7,
2.2,1.027,30,-0.343983,17,
2.2,1.027,45,-0.277004,15,
2.2,1.027,60,-0.299812,15,
2.2,1.027,75,-0.249312,11,
2.2,1.027,90,-0.211879,7,
2.2,1.027,105,-0.187496,5,
2.2,1.027,120,-0.212239,7,
2.2,1.027,135,-0.205693,7,
2.2,1.027,150,-0.229534,7,
2.2,1.027,165,-0.167806,5,
2.2,1.027,180,-0.221705,7,
2.2,1.027,195,-0.160177,5,
2.2,1.027,210,-0.148671,5,
2.2,1.027,225,-0.15335,5,
2.2,1.027,240,-0.192783,7,
2.2,1.028,30,-0.343983,17,
2.2,1.028,45,-0.277004,15,
2.2,1.028,60,-0.299812,15,
2.2,1.028,75,-0.249312,11,
2.2,1.028,90,-0.211879,7,
2.2,1.028,105,-0.187496,5,
2.2,1.028,120,-0.212239,7,
2.2,1.028,135,-0.205693,7,
2.2,1.028,150,-0.229534,7,
2.2,1.028,165,-0.167806,5,
2.2,1.028,180,-0.221705,7,
2.2,1.028,195,-0.160177,5,
2.2,1.028,210,-0.148671,5,
2.2,1.028,225,-0.15335,5,
2.2,1.028,240,-0.192783,7,
2.2,1.029,30,-0.343983,17,
2.2,1.029,45,-0.277004,15,
2.2,1.029,60,-0.299812,15,
2.2,1.029,75,-0.249312,11,
2.2,1.029,90,-0.211879,7,
2.2,1.029,105,-0.187496,5,
2.2,1.029,120,-0.212239,7,
2.2,1.029,135,-0.205693,7,
2.2,1.029,150,-0.229534,7,
2.2,1.029,165,-0.167806,5,
2.2,1.029,180,-0.221705,7,
2.2,1.029,195,-0.160177,5,
2.2,1.029,210,-0.148671,5,
2.2,1.029,225,-0.15335,5,
2.2,1.029,240,-0.192783,7,
2.2,1.03,30,-0.342506,17,
2.2,1.03,45,-0.275375,15,
2.2,1.03,60,-0.298235,15,
2.2,1.03,75,-0.247621,11,
2.2,1.03,90,-0.210103,7,
2.2,1.03,105,-0.185666,5,
2.2,1.03,120,-0.210464,7,
2.2,1.03,135,-0.203904,7,
2.2,1.03,150,-0.227799,7,
2.2,1.03,165,-0.165931,5,
2.2,1.03,180,-0.220804,7,
2.2,1.03,195,-0.158285,5,
2.2,1.03,210,-0.146754,5,
2.2,1.03,225,-0.151443,5,
2.2,1.03,240,-0.190965,7,
2.3,1.005,30,-0.359674,19,
2.3,1.005,45,-0.288165,13,
2.3,1.005,60,-0.29203,19,
2.3,1.005,75,-0.229479,11,
2.3,1.005,90,-0.208648,7,
2.3,1.005,105,-0.211645,7,
2.3,1.005,120,-0.230427,15,
2.3,1.005,135,-0.226501,9,
2.3,1.005,150,-0.250145,11,
2.3,1.005,165,-0.188775,13,
2.3,1.005,180,-0.186328,13,
2.3,1.005,195,-0.147363,11,
2.3,1.005,210,-0.112196,7,
2.3,1.005,225,-0.171712,9,
2.3,1.005,240,-0.230277,13,
2.3,1.006,30,-0.359674,19,
2.3,1.006,45,-0.285535,11,
2.3,1.006,60,-0.291553,17,
2.3,1.006,75,-0.227797,11,
2.3,1.006,90,-0.208648,7,
2.3,1.006,105,-0.211645,7,
2.3,1.006,120,-0.227997,15,
2.3,1.006,135,-0.224058,9,
2.3,1.006,150,-0.250145,11,
2.3,1.006,165,-0.185944,11,
2.3,1.006,180,-0.243533,13,
2.3,1.006,195,-0.146199,11,
2.3,1.006,210,-0.110522,7,
2.3,1.006,225,-0.170873,9,
2.3,1.006,240,-0.228827,13,
2.3,1.007,30,-0.359674,19,
2.3,1.007,45,-0.285535,11,
2.3,1.007,60,-0.290376,17,
2.3,1.007,75,-0.227797,11,
2.3,1.007,90,-0.207524,7,
2.3,1.007,105,-0.210526,7,
2.3,1.007,120,-0.227831,13,
2.3,1.007,135,-0.224058,9,
2.3,1.007,150,-0.247283,9,
2.3,1.007,165,-0.187857,9,
2.3,1.007,180,-0.239323,13,
2.3,1.007,195,-0.144987,11,
2.3,1.007,210,-0.110522,7,
2.3,1.007,225,-0.170034,9,
2.3,1.007,240,-0.224403,13,
2.3,1.008,30,-0.359674,19,
2.3,1.008,45,-0.285535,11,
2.3,1.008,60,-0.289362,15,
2.3,1.008,75,-0.224945,9,
2.3,1.008,90,-0.206743,7,
2.3,1.008,105,-0.209747,7,
2.3,1.008,120,-0.227069,13,
2.3,1.008,135,-0.224058,9,
2.3,1.008,150,-0.246541,9,
2.3,1.008,165,-0.186127,9,
2.3,1.008,180,-0.237792,13,
2.3,1.008,195,-0.142453,9,
2.3,1.008,210,-0.104935,7,
2.3,1.008,225,-0.169195,9,
2.3,1.008,240,-0.225127,11,
2.3,1.009,30,-0.357353,19,
2.3,1.009,45,-0.285002,11,
2.3,1.009,60,-0.287278,15,
2.3,1.009,75,-0.223487,7,
2.3,1.009,90,-0.208838,5,
2.3,1.009,105,-0.211835,5,
2.3,1.009,120,-0.225171,13,
2.3,1.009,135,-0.222593,9,
2.3,1.009,150,-0.245275,9,
2.3,1.009,165,-0.184521,7,
2.3,1.009,180,-0.234562,11,
2.3,1.009,195,-0.182403,5,
2.3,1.009,210,-0.104267,7,
2.3,1.009,225,-0.166727,9,
2.3,1.009,240,-0.224549,11,
2.3,1.01,30,-0.355357,19,
2.3,1.01,45,-0.282781,11,
2.3,1.01,60,-0.288148,13,
2.3,1.01,75,-0.221075,7,
2.3,1.01,90,-0.206381,5,
2.3,1.01,105,-0.209387,5,
2.3,1.01,120,-0.222833,9,
2.3,1.01,135,-0.219519,7,
2.3,1.01,150,-0.246197,7,
2.3,1.01,165,-0.179635,7,
2.3,1.01,180,-0.190445,11,
2.3,1.01,195,-0.179864,5,
2.3,1.01,210,-0.101485,7,
2.3,1.01,225,-0.161734,9,
2.3,1.01,240,-0.220004,11,
2.3,1.011,30,-0.355357,19,
2.3,1.011,45,-0.282781,11,
2.3,1.011,60,-0.288148,13,
2.3,1.011,75,-0.221075,7,
2.3,1.011,90,-0.206381,5,
2.3,1.011,105,-0.209387,5,
2.3,1.011,120,-0.222833,9,
2.3,1.011,135,-0.219519,7,
2.3,1.011,150,-0.246197,7,
2.3,1.011,165,-0.179635,7,
2.3,1.011,180,-0.228444,9,
2.3,1.011,195,-0.179864,5,
2.3,1.011,210,-0.186116,7,
2.3,1.011,225,-0.159087,9,
2.3,1.011,240,-0.226539,9,
2.3,1.012,30,-0.353586,19,
2.3,1.012,45,-0.282781,11,
2.3,1.012,60,-0.288148,13,
2.3,1.012,75,-0.221075,7,
2.3,1.012,90,-0.206381,5,
2.3,1.012,105,-0.209387,5,
2.3,1.012,120,-0.222833,9,
2.3,1.012,135,-0.219519,7,
2.3,1.012,150,-0.246197,7,
2.3,1.012,165,-0.177381,7,
2.3,1.012,180,-0.226325,9,
2.3,1.012,195,-0.179864,5,
2.3,1.012,210,-0.184766,7,
2.3,1.012,225,-0.159087,9,
2.3,1.012,240,-0.226539,9,
2.3,1.013,30,-0.351625,19,
2.3,1.013,45,-0.280605,11,
2.3,1.013,60,-0.284037,11,
2.3,1.013,75,-0.218711,7,
2.3,1.013,90,-0.203973,5,
2.3,1.013,105,-0.206988,5,
2.3,1.013,120,-0.218479,9,
2.3,1.013,135,-0.21715,7,
2.3,1.013,150,-0.24391,7,
2.3,1.013,165,-0.174885,7,
2.3,1.013,180,-0.223977,9,
2.3,1.013,195,-0.177375,5,
2.3,1.013,210,-0.182292,7,
2.3,1.013,225,-0.154376,9,
2.3,1.013,240,-0.222445,9,
2.3,1.014,30,-0.351625,19,
2.3,1.014,45,-0.280605,11,
2.3,1.014,60,-0.284037,11,
2.3,1.014,75,-0.218711,7,
2.3,1.014,90,-0.203973,5,
2.3,1.014,105,-0.206988,5,
2.3,1.014,120,-0.218479,9,
2.3,1.014,135,-0.21715,7,
2.3,1.014,150,-0.24391,7,
2.3,1.014,165,-0.174885,7,
2.3,1.014,180,-0.223977,9,
2.3,1.014,195,-0.177375,5,
2.3,1.014,210,-0.18135,7,
2.3,1.014,225,-0.164023,7,
2.3,1.014,240,-0.222445,9,
2.3,1.015,30,-0.350164,19,
2.3,1.015,45,-0.280605,11,
2.3,1.015,60,-0.284037,11,
2.3,1.015,75,-0.218711,7,
2.3,1.015,90,-0.203973,5,
2.3,1.015,105,-0.206988,5,
2.3,1.015,120,-0.216718,9,
2.3,1.015,135,-0.21715,7,
2.3,1.015,150,-0.24391,7,
2.3,1.015,165,-0.173027,7,
2.3,1.015,180,-0.22308,9,
2.3,1.015,195,-0.177375,5,
2.3,1.015,210,-0.180467,7,
2.3,1.015,225,-0.16214,7,
2.3,1.015,240,-0.222445,9,
2.3,1.016,30,-0.356413,17,
2.3,1.016,45,-0.279584,11,
2.3,1.016,60,-0.283021,11,
2.3,1.016,75,-0.217602,7,
2.3,1.016,90,-0.202843,5,
2.3,1.016,105,-0.205862,5,
2.3,1.016,120,-0.214883,9,
2.3,1.016,135,-0.216039,7,
2.3,1.016,150,-0.242836,7,
2.3,1.016,165,-0.181434,5,
2.3,1.016,180,-0.230136,7,
2.3,1.016,195,-0.176207,5,
2.3,1.016,210,-0.178183,7,
2.3,1.016,225,-0.170658,5,
2.3,1.016,240,-0.218602,9,
2.3,1.017,30,-0.355779,17,
2.3,1.017,45,-0.278873,11,
2.3,1.017,60,-0.282314,11,
2.3,1.017,75,-0.21683,7,
2.3,1.017,90,-0.202056,5,
2.3,1.017,105,-0.205079,5,
2.3,1.017,120,-0.214109,9,
2.3,1.017,135,-0.215266,7,
2.3,1.017,150,-0.24209,7,
2.3,1.017,165,-0.180627,5,
2.3,1.017,180,-0.229377,7,
2.3,1.017,195,-0.175395,5,
2.3,1.017,210,-0.177372,7,
2.3,1.017,225,-0.16984,5,
2.3,1.017,240,-0.218361,9,
2.3,1.018,30,-0.355104,17,
2.3,1.018,45,-0.278118,11,
2.3,1.018,60,-0.281562,11,
2.3,1.018,75,-0.21601,7,
2.3,1.018,90,-0.201221,5,
2.3,1.018,105,-0.204246,5,
2.3,1.018,120,-0.233441,7,
2.3,1.018,135,-0.214444,7,
2.3,1.018,150,-0.241296,7,
2.3,1.018,165,-0.179769,5,
2.3,1.018,180,-0.22857,7,
2.3,1.018,195,-0.174531,5,
2.3,1.018,210,-0.172687,5,
2.3,1.018,225,-0.168971,5,
2.3,1.018,240,-0.218027,7,
2.3,1.019,30,-0.35189,17,
2.3,1.019,45,-0.274521,11,
2.3,1.019,60,-0.277982,11,
2.3,1.019,75,-0.212103,7,
2.3,1.019,90,-0.19724,5,
2.3,1.019,105,-0.200281,5,
2.3,1.019,120,-0.22962,7,
2.3,1.019,135,-0.210529,7,
2.3,1.019,150,-0.237515,7,
2.3,1.019,165,-0.175681,5,
2.3,1.019,180,-0.224726,7,
2.3,1.019,195,-0.170418,5,
2.3,1.019,210,-0.168565,5,
2.3,1.019,225,-0.16483,5,
2.3,1.019,240,-0.21413,7,
2.3,1.02,30,-0.35189,17,
2.3,1.02,45,-0.274521,11,
2.3,1.02,60,-0.277982,11,
2.3,1.02,75,-0.212103,7,
2.3,1.02,90,-0.19724,5,
2.3,1.02,105,-0.200281,5,
2.3,1.02,120,-0.22962,7,
2.3,1.02,135,-0.210529,7,
2.3,1.02,150,-0.237515,7,
2.3,1.02,165,-0.175681,5,
2.3,1.02,180,-0.224726,7,
2.3,1.02,195,-0.170418,5,
2.3,1.02,210,-0.168565,5,
2.3,1.02,225,-0.16483,5,
2.3,1.02,240,-0.21413,7,
2.3,1.021,30,-0.35189,17,
2.3,1.021,45,-0.274521,11,
2.3,1.021,60,-0.277982,11,
2.3,1.021,75,-0.212103,7,
2.3,1.021,90,-0.19724,5,
2.3,1.021,105,-0.200281,5,
2.3,1.021,120,-0.22962,7,
2.3,1.021,135,-0.210529,7,
2.3,1.021,150,-0.237515,7,
2.3,1.021,165,-0.175681,5,
2.3,1.021,180,-0.224726,7,
2.3,1.021,195,-0.170418,5,
2.3,1.021,210,-0.168565,5,
2.3,1.021,225,-0.16483,5,
2.3,1.021,240,-0.21413,7,
2.3,1.022,30,-0.35189,17,
2.3,1.022,45,-0.274521,11,
2.3,1.022,60,-0.277982,11,
2.3,1.022,75,-0.212103,7,
2.3,1.022,90,-0.19724,5,
2.3,1.022,105,-0.200281,5,
2.3,1.022,120,-0.22962,7,
2.3,1.022,135,-0.210529,7,
2.3,1.022,150,-0.237515,7,
2.3,1.022,165,-0.175681,5,
2.3,1.022,180,-0.224726,7,
2.3,1.022,195,-0.170418,5,
2.3,1.022,210,-0.168565,5,
2.3,1.022,225,-0.16483,5,
2.3,1.022,240,-0.21413,7,
2.3,1.023,30,-0.35189,17,
2.3,1.023,45,-0.274521,11,
2.3,1.023,60,-0.277982,11,
2.3,1.023,75,-0.212103,7,
2.3,1.023,90,-0.19724,5,
2.3,1.023,105,-0.200281,5,
2.3,1.023,120,-0.22962,7,
2.3,1.023,135,-0.210529,7,
2.3,1.023,150,-0.237515,7,
2.3,1.023,165,-0.175681,5,
2.3,1.023,180,-0.224726,7,
2.3,1.023,195,-0.170418,5,
2.3,1.023,210,-0.168565,5,
2.3,1.023,225,-0.16483,5,
2.3,1.023,240,-0.21413,7,
2.3,1.024,30,-0.351692,17,
2.3,1.024,45,-0.274298,11,
2.3,1.024,60,-0.277761,11,
2.3,1.024,75,-0.211862,7,
2.3,1.024,90,-0.196995,5,
2.3,1.024,105,-0.200036,5,
2.3,1.024,120,-0.218994,7,
2.3,1.024,135,-0.210288,7,
2.3,1.024,150,-0.237282,7,
2.3,1.024,165,-0.175429,5,
2.3,1.024,180,-0.224488,7,
2.3,1.024,195,-0.170164,5,
2.3,1.024,210,-0.16831,5,
2.3,1.024,225,-0.164574,5,
2.3,1.024,240,-0.223219,7,
2.3,1.025,30,-0.350025,17,
2.3,1.025,45,-0.272433,11,
2.3,1.025,60,-0.275904,11,
2.3,1.025,75,-0.209836,7,
2.3,1.025,90,-0.194931,5,
2.3,1.025,105,-0.19798,5,
2.3,1.025,120,-0.216986,7,
2.3,1.025,135,-0.208258,7,
2.3,1.025,150,-0.235321,7,
2.3,1.025,165,-0.173309,5,
2.3,1.025,180,-0.222495,7,
2.3,1.025,195,-0.168031,5,
2.3,1.025,210,-0.166172,5,
2.3,1.025,225,-0.162427,5,
2.3,1.025,240,-0.221223,7,
2.3,1.026,30,-0.350025,17,
2.3,1.026,45,-0.272433,11,
2.3,1.026,60,-0.275904,11,
2.3,1.026,75,-0.209836,7,
2.3,1.026,90,-0.194931,5,
2.3,1.026,105,-0.19798,5,
2.3,1.026,120,-0.216986,7,
2.3,1.026,135,-0.208258,7,
2.3,1.026,150,-0.235321,7,
2.3,1.026,165,-0.173309,5,
2.3,1.026,180,-0.222495,7,
2.3,1.026,195,-0.168031,5,
2.3,1.026,210,-0.166172,5,
2.3,1.026,225,-0.162427,5,
2.3,1.026,240,-0.221223,7,
2.3,1.027,30,-0.34824,17,
2.3,1.027,45,-0.270435,11,
2.3,1.027,60,-0.273915,11,
2.3,1.027,75,-0.207666,7,
2.3,1.027,90,-0.192719,5,
2.3,1.027,105,-0.195777,5,
2.3,1.027,120,-0.214835,7,
2.3,1.027,135,-0.206083,7,
2.3,1.027,150,-0.233221,7,
2.3,1.027,165,-0.171039,5,
2.3,1.027,180,-0.220359,7,
2.3,1.027,195,-0.165745,5,
2.3,1.027,210,-0.163882,5,
2.3,1.027,225,-0.160126,5,
2.3,1.027,240,-0.219083,7,
2.3,1.028,30,-0.34824,17,
2.3,1.028,45,-0.270435,11,
2.3,1.028,60,-0.273915,11,
2.3,1.028,75,-0.207666,7,
2.3,1.028,90,-0.192719,5,
2.3,1.028,105,-0.195777,5,
2.3,1.028,120,-0.214835,7,
2.3,1.028,135,-0.206083,7,
2.3,1.028,150,-0.233221,7,
2.3,1.028,165,-0.171039,5,
2.3,1.028,180,-0.220359,7,
2.3,1.028,195,-0.165745,5,
2.3,1.028,210,-0.163882,5,
2.3,1.028,225,-0.160126,5,
2.3,1.028,240,-0.219083,7,
2.3,1.029,30,-0.34824,17,
2.3,1.029,45,-0.270435,11,
2.3,1.029,60,-0.273915,11,
2.3,1.029,75,-0.207666,7,
2.3,1.029,90,-0.192719,5,
2.3,1.029,105,-0.195777,5,
2.3,1.029,120,-0.214835,7,
2.3,1.029,135,-0.206083,7,
2.3,1.029,150,-0.233221,7,
2.3,1.029,165,-0.171039,5,
2.3,1.029,180,-0.220359,7,
2.3,1.029,195,-0.165745,5,
2.3,1.029,210,-0.163882,5,
2.3,1.029,225,-0.160126,5,
2.3,1.029,240,-0.219083,7,
2.3,1.03,30,-0.346772,17,
2.3,1.03,45,-0.268791,11,
2.3,1.03,60,-0.27228,11,
2.3,1.03,75,-0.205881,7,
2.3,1.03,90,-0.190901,5,
2.3,1.03,105,-0.193965,5,
2.3,1.03,120,-0.213067,7,
2.3,1.03,135,-0.204295,7,
2.3,1.03,150,-0.231494,7,
2.3,1.03,165,-0.169171,5,
2.3,1.03,180,-0.219458,7,
2.3,1.03,195,-0.163866,5,
2.3,1.03,210,-0.161999,5,
2.3,1.03,225,-0.158234,5,
2.3,1.03,240,-0.217325,7,
2.4,1.005,30,-0.326135,13,
2.4,1.005,45,-0.282024,13,
2.4,1.005,60,-0.278702,15,
2.4,1.005,75,-0.254148,9,
2.4,1.005,90,-0.208648,7,
2.4,1.005,105,-0.212422,5,
2.4,1.005,120,-0.231995,11,
2.4,1.005,135,-0.192412,7,
2.4,1.005,150,-0.196308,7,
2.4,1.005,165,-0.188501,13,
2.4,1.005,180,-0.189951,11,
2.4,1.005,195,-0.106301,7,
2.4,1.005,210,-0.107997,7,
2.4,1.005,225,-0.162951,9,
2.4,1.005,240,-0.178603,9,
2.4,1.006,30,-0.326135,13,
2.4,1.006,45,-0.279372,11,
2.4,1.006,60,-0.278216,13,
2.4,1.006,75,-0.25163,9,
2.4,1.006,90,-0.208648,7,
2.4,1.006,105,-0.212422,5,
2.4,1.006,120,-0.22957,11,
2.4,1.006,135,-0.192412,7,
2.4,1.006,150,-0.196308,7,
2.4,1.006,165,-0.185669,11,
2.4,1.006,180,-0.244405,11,
2.4,1.006,195,-0.102255,7,
2.4,1.006,210,-0.106315,7,
2.4,1.006,225,-0.162387,9,
2.4,1.006,240,-0.177055,9,
2.4,1.007,30,-0.326135,13,
2.4,1.007,45,-0.279372,11,
2.4,1.007,60,-0.277018,13,
2.4,1.007,75,-0.25163,9,
2.4,1.007,90,-0.207524,7,
2.4,1.007,105,-0.212422,5,
2.4,1.007,120,-0.22957,11,
2.4,1.007,135,-0.190805,5,
2.4,1.007,150,-0.194385,5,
2.4,1.007,165,-0.187583,9,
2.4,1.007,180,-0.242884,11,
2.4,1.007,195,-0.102255,7,
2.4,1.007,210,-0.106315,7,
2.4,1.007,225,-0.161427,9,
2.4,1.007,240,-0.174457,9,
2.4,1.008,30,-0.326135,13,
2.4,1.008,45,-0.279372,11,
2.4,1.008,60,-0.277011,11,
2.4,1.008,75,-0.25163,9,
2.4,1.008,90,-0.206743,7,
2.4,1.008,105,-0.212422,5,
2.4,1.008,120,-0.22957,11,
2.4,1.008,135,-0.190805,5,
2.4,1.008,150,-0.194385,5,
2.4,1.008,165,-0.186781,9,
2.4,1.008,180,-0.240242,9,
2.4,1.008,195,-0.100482,5,
2.4,1.008,210,-0.100702,7,
2.4,1.008,225,-0.159847,9,
2.4,1.008,240,-0.172081,9,
2.4,1.009,30,-0.325633,13,
2.4,1.009,45,-0.278834,11,
2.4,1.009,60,-0.275605,11,
2.4,1.009,75,-0.250856,7,
2.4,1.009,90,-0.208838,5,
2.4,1.009,105,-0.211835,5,
2.4,1.009,120,-0.228115,11,
2.4,1.009,135,-0.190202,5,
2.4,1.009,150,-0.193784,5,
2.4,1.009,165,-0.184246,7,
2.4,1.009,180,-0.238163,7,
2.4,1.009,195,-0.0995098,5,
2.4,1.009,210,-0.100031,7,
2.4,1.009,225,-0.15922,9,
2.4,1.009,240,-0.171464,9,
2.4,1.01,30,-0.323538,13,
2.4,1.01,45,-0.276594,11,
2.4,1.01,60,-0.273355,11,
2.4,1.01,75,-0.248529,7,
2.4,1.01,90,-0.206381,5,
2.4,1.01,105,-0.209387,5,
2.4,1.01,120,-0.222833,9,
2.4,1.01,135,-0.187687,5,
2.4,1.01,150,-0.19128,5,
2.4,1.01,165,-0.179358,7,
2.4,1.01,180,-0.235797,7,
2.4,1.01,195,-0.179143,5,
2.4,1.01,210,-0.0972357,7,
2.4,1.01,225,-0.151511,9,
2.4,1.01,240,-0.166608,9,
2.4,1.011,30,-0.323538,13,
2.4,1.011,45,-0.276594,11,
2.4,1.011,60,-0.273355,11,
2.4,1.011,75,-0.248529,7,
2.4,1.011,90,-0.206381,5,
2.4,1.011,105,-0.209387,5,
2.4,1.011,120,-0.222833,9,
2.4,1.011,135,-0.187687,5,
2.4,1.011,150,-0.19128,5,
2.4,1.011,165,-0.179358,7,
2.4,1.011,180,-0.235797,7,
2.4,1.011,195,-0.179143,5,
2.4,1.011,210,-0.184869,7,
2.4,1.011,225,-0.151511,9,
2.4,1.011,240,-0.174376,7,
2.4,1.012,30,-0.323538,13,
2.4,1.012,45,-0.276594,11,
2.4,1.012,60,-0.273355,11,
2.4,1.012,75,-0.248529,7,
2.4,1.012,90,-0.206381,5,
2.4,1.012,105,-0.209387,5,
2.4,1.012,120,-0.222833,9,
2.4,1.012,135,-0.187687,5,
2.4,1.012,150,-0.19128,5,
2.4,1.012,165,-0.177104,7,
2.4,1.012,180,-0.235797,7,
2.4,1.012,195,-0.179143,5,
2.4,1.012,210,-0.183517,7,
2.4,1.012,225,-0.151511,9,
2.4,1.012,240,-0.174376,7,
2.4,1.013,30,-0.321486,13,
2.4,1.013,45,-0.274399,11,
2.4,1.013,60,-0.269159,9,
2.4,1.013,75,-0.246249,7,
2.4,1.013,90,-0.203973,5,
2.4,1.013,105,-0.206988,5,
2.4,1.013,120,-0.218479,9,
2.4,1.013,135,-0.185222,5,
2.4,1.013,150,-0.188827,5,
2.4,1.013,165,-0.174607,7,
2.4,1.013,180,-0.233478,7,
2.4,1.013,195,-0.176653,5,
2.4,1.013,210,-0.18104,7,
2.4,1.013,225,-0.164828,5,
2.4,1.013,240,-0.170006,7,
2.4,1.014,30,-0.321486,13,
2.4,1.014,45,-0.274399,11,
2.4,1.014,60,-0.269159,9,
2.4,1.014,75,-0.246249,7,
2.4,1.014,90,-0.203973,5,
2.4,1.014,105,-0.206988,5,
2.4,1.014,120,-0.218479,9,
2.4,1.014,135,-0.185222,5,
2.4,1.014,150,-0.188827,5,
2.4,1.014,165,-0.174607,7,
2.4,1.014,180,-0.233478,7,
2.4,1.014,195,-0.176653,5,
2.4,1.014,210,-0.180096,7,
2.4,1.014,225,-0.164828,5,
2.4,1.014,240,-0.170006,7,
2.4,1.015,30,-0.321486,13,
2.4,1.015,45,-0.274399,11,
2.4,1.015,60,-0.269159,9,
2.4,1.015,75,-0.246249,7,
2.4,1.015,90,-0.203973,5,
2.4,1.015,105,-0.206988,5,
2.4,1.015,120,-0.216718,9,
2.4,1.015,135,-0.185222,5,
2.4,1.015,150,-0.188827,5,
2.4,1.015,165,-0.172748,7,
2.4,1.015,180,-0.233478,7,
2.4,1.015,195,-0.176653,5,
2.4,1.015,210,-0.179212,7,
2.4,1.015,225,-0.164828,5,
2.4,1.015,240,-0.170006,7,
2.4,1.016,30,-0.320522,13,
2.4,1.016,45,-0.273369,11,
2.4,1.016,60,-0.268121,9,
2.4,1.016,75,-0.245179,7,
2.4,1.016,90,-0.202843,5,
2.4,1.016,105,-0.205862,5,
2.4,1.016,120,-0.224682,7,
2.4,1.016,135,-0.184065,5,
2.4,1.016,150,-0.187675,5,
2.4,1.016,165,-0.181158,5,
2.4,1.016,180,-0.23239,7,
2.4,1.016,195,-0.175484,5,
2.4,1.016,210,-0.176924,7,
2.4,1.016,225,-0.163642,5,
2.4,1.016,240,-0.165903,7,
2.4,1.017,30,-0.319852,13,
2.4,1.017,45,-0.272652,11,
2.4,1.017,60,-0.267399,9,
2.4,1.017,75,-0.244434,7,
2.4,1.017,90,-0.202056,5,
2.4,1.017,105,-0.205079,5,
2.4,1.017,120,-0.223917,7,
2.4,1.017,135,-0.18326,5,
2.4,1.017,150,-0.186873,5,
2.4,1.017,165,-0.18035,5,
2.4,1.017,180,-0.231632,7,
2.4,1.017,195,-0.17467,5,
2.4,1.017,210,-0.176112,7,
2.4,1.017,225,-0.162817,5,
2.4,1.017,240,-0.176059,5,
